"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1070","Utility4","PanRSV",2025-04-09,21,"Detection","Detection"
"1071","Utility4","sars-cov-2",2025-04-09,21,"Detection","Persistent detection"
"1072","Utility1","FLUAV",2025-04-07,21,"Detection","Detection"
"1073","Utility1","FLUBV",2025-04-07,21,"No Detection","No recent detection"
"1074","Utility1","H1",2025-04-07,21,"No Detection","No recent detection"
"1075","Utility1","H3",2025-04-07,21,"No Detection","No recent detection"
"1076","Utility1","H5",2025-04-07,21,"No Detection","No recent detection"
"1077","Utility1","PanRSV",2025-04-07,21,"Detection","Persistent detection"
"1078","Utility1","sars-cov-2",2025-04-07,21,"Detection","Persistent detection"
"1079","Utility2","FLUAV",2025-04-07,21,"No Detection","Detection"
"1080","Utility2","FLUBV",2025-04-07,21,"Detection","Detection"
"1081","Utility2","H1",2025-04-07,21,"No Detection","No recent detection"
"1082","Utility2","H3",2025-04-07,21,"No Detection","No recent detection"
"1083","Utility2","H5",2025-04-07,21,"No Detection","No recent detection"
"1084","Utility2","PanRSV",2025-04-07,21,"No Detection","Detection"
"1085","Utility2","sars-cov-2",2025-04-07,21,"Detection","Persistent detection"
"1086","Utility3","FLUAV",2025-04-07,21,"No Detection","No recent detection"
"1087","Utility3","FLUBV",2025-04-07,21,"No Detection","No recent detection"
"1088","Utility3","H1",2025-04-07,21,"No Detection","No recent detection"
"1089","Utility3","H3",2025-04-07,21,"No Detection","No recent detection"
"1090","Utility3","H5",2025-04-07,21,"No Detection","No recent detection"
"1091","Utility3","PanRSV",2025-04-07,21,"No Detection","Detection"
"1092","Utility3","sars-cov-2",2025-04-07,21,"Detection","Persistent detection"
"1093","Utility4","FLUAV",2025-04-07,21,"No Detection","No recent detection"
"1094","Utility4","FLUBV",2025-04-07,21,"No Detection","No recent detection"
"1095","Utility4","H1",2025-04-07,21,"No Detection","No recent detection"
"1096","Utility4","H3",2025-04-07,21,"No Detection","No recent detection"
"1097","Utility4","H5",2025-04-07,21,"No Detection","No recent detection"
"1098","Utility4","PanRSV",2025-04-07,21,"No Detection","Detection"
"1099","Utility4","sars-cov-2",2025-04-07,21,"Detection","Persistent detection"
"1100","Utility5","FLUAV",2025-04-07,21,"No Detection","No recent detection"
"1101","Utility5","FLUBV",2025-04-07,21,"No Detection","Detection"
"1102","Utility5","H1",2025-04-07,21,"No Detection","No recent detection"
"1103","Utility5","H3",2025-04-07,21,"No Detection","No recent detection"
"1104","Utility5","H5",2025-04-07,21,"No Detection","No recent detection"
"1105","Utility5","PanRSV",2025-04-07,21,"No Detection","No recent detection"
"1106","Utility5","sars-cov-2",2025-04-07,21,"Detection","Persistent detection"
"1107","Utility1","FLUAV",2025-04-03,22,"No Detection","Detection"
"1108","Utility1","FLUBV",2025-04-03,22,"No Detection","Detection"
"1109","Utility1","H1",2025-04-03,22,"No Detection","No recent detection"
"1110","Utility1","H3",2025-04-03,22,"No Detection","No recent detection"
"1111","Utility1","H5",2025-04-03,22,"No Detection","No recent detection"
"1112","Utility1","PanRSV",2025-04-03,22,"Detection","Persistent detection"
"1113","Utility1","sars-cov-2",2025-04-03,22,"Detection","Persistent detection"
"1114","Utility2","FLUAV",2025-04-03,22,"Detection","Detection"
"1115","Utility2","FLUBV",2025-04-03,22,"No Detection","Detection"
"1116","Utility2","H1",2025-04-03,22,"No Detection","No recent detection"
"1117","Utility2","H3",2025-04-03,22,"No Detection","No recent detection"
"1118","Utility2","H5",2025-04-03,22,"No Detection","No recent detection"
"1119","Utility2","PanRSV",2025-04-03,22,"Detection","Detection"
"1120","Utility2","sars-cov-2",2025-04-03,22,"Detection","Persistent detection"
"1121","Utility3","FLUAV",2025-04-03,22,"No Detection","No recent detection"
"1122","Utility3","FLUBV",2025-04-03,22,"No Detection","No recent detection"
"1123","Utility3","H1",2025-04-03,22,"No Detection","No recent detection"
"1124","Utility3","H3",2025-04-03,22,"No Detection","No recent detection"
"1125","Utility3","H5",2025-04-03,22,"No Detection","No recent detection"
"1126","Utility3","PanRSV",2025-04-03,22,"No Detection","Detection"
"1127","Utility3","sars-cov-2",2025-04-03,22,"Detection","Detection"
"1128","Utility5","FLUAV",2025-04-03,22,"No Detection","No recent detection"
"1129","Utility5","FLUBV",2025-04-03,22,"Detection","Detection"
"1130","Utility5","H1",2025-04-03,22,"No Detection","No recent detection"
"1131","Utility5","H3",2025-04-03,22,"No Detection","No recent detection"
"1132","Utility5","H5",2025-04-03,22,"No Detection","No recent detection"
"1133","Utility5","PanRSV",2025-04-03,22,"No Detection","Detection"
"1134","Utility5","sars-cov-2",2025-04-03,22,"Detection","Persistent detection"
"1135","Utility4","FLUAV",2025-04-02,22,"No Detection","Detection"
"1136","Utility4","FLUBV",2025-04-02,22,"No Detection","No recent detection"
"1137","Utility4","H1",2025-04-02,22,"No Detection","No recent detection"
"1138","Utility4","H3",2025-04-02,22,"No Detection","No recent detection"
"1139","Utility4","H5",2025-04-02,22,"No Detection","No recent detection"
"1140","Utility4","PanRSV",2025-04-02,22,"No Detection","Detection"
"1141","Utility4","sars-cov-2",2025-04-02,22,"Detection","Persistent detection"
"1142","Utility1","FLUAV",2025-03-31,22,"No Detection","Detection"
"1143","Utility1","FLUBV",2025-03-31,22,"No Detection","Detection"
"1144","Utility1","H1",2025-03-31,22,"No Detection","No recent detection"
"1145","Utility1","H3",2025-03-31,22,"No Detection","No recent detection"
"1146","Utility1","H5",2025-03-31,22,"No Detection","No recent detection"
"1147","Utility1","PanRSV",2025-03-31,22,"Detection","Persistent detection"
"1148","Utility1","sars-cov-2",2025-03-31,22,"Detection","Persistent detection"
"1149","Utility2","FLUAV",2025-03-31,22,"No Detection","Detection"
"1150","Utility2","FLUBV",2025-03-31,22,"Detection","Detection"
"1151","Utility2","H1",2025-03-31,22,"No Detection","No recent detection"
"1152","Utility2","H3",2025-03-31,22,"No Detection","No recent detection"
"1153","Utility2","H5",2025-03-31,22,"No Detection","No recent detection"
"1154","Utility2","PanRSV",2025-03-31,22,"Detection","Detection"
"1155","Utility2","sars-cov-2",2025-03-31,22,"Detection","Persistent detection"
"1156","Utility3","FLUAV",2025-03-31,22,"No Detection","No recent detection"
"1157","Utility3","FLUBV",2025-03-31,22,"No Detection","No recent detection"
"1158","Utility3","H1",2025-03-31,22,"No Detection","No recent detection"
"1159","Utility3","H3",2025-03-31,22,"No Detection","No recent detection"
"1160","Utility3","H5",2025-03-31,22,"No Detection","No recent detection"
"1161","Utility3","PanRSV",2025-03-31,22,"Detection","Detection"
"1162","Utility3","sars-cov-2",2025-03-31,22,"Detection","Detection"
"1163","Utility4","FLUAV",2025-03-31,22,"No Detection","Detection"
"1164","Utility4","FLUBV",2025-03-31,22,"No Detection","No recent detection"
"1165","Utility4","H1",2025-03-31,22,"No Detection","No recent detection"
"1166","Utility4","H3",2025-03-31,22,"No Detection","No recent detection"
"1167","Utility4","H5",2025-03-31,22,"No Detection","No recent detection"
"1168","Utility4","PanRSV",2025-03-31,22,"No Detection","Detection"
"1169","Utility4","sars-cov-2",2025-03-31,22,"No Detection","Persistent detection"
"1170","Utility5","FLUAV",2025-03-31,22,"No Detection","No recent detection"
"1171","Utility5","FLUBV",2025-03-31,22,"No Detection","Detection"
"1172","Utility5","H1",2025-03-31,22,"No Detection","No recent detection"
"1173","Utility5","H3",2025-03-31,22,"No Detection","No recent detection"
"1174","Utility5","H5",2025-03-31,22,"No Detection","No recent detection"
"1175","Utility5","PanRSV",2025-03-31,22,"No Detection","Detection"
"1176","Utility5","sars-cov-2",2025-03-31,22,"Detection","Persistent detection"
"1177","Utility1","FLUAV",2025-03-27,23,"Detection","Detection"
"1178","Utility1","FLUBV",2025-03-27,23,"Detection","Persistent detection"
"1179","Utility1","H1",2025-03-27,23,"No Detection","Detection"
"1180","Utility1","H3",2025-03-27,23,"No Detection","No recent detection"
"1181","Utility1","H5",2025-03-27,23,"No Detection","No recent detection"
"1182","Utility1","PanRSV",2025-03-27,23,"Detection","Persistent detection"
"1183","Utility1","sars-cov-2",2025-03-27,23,"Detection","Persistent detection"
"1184","Utility2","FLUAV",2025-03-27,23,"Detection","Detection"
"1185","Utility2","FLUBV",2025-03-27,23,"Detection","Detection"
"1186","Utility2","H1",2025-03-27,23,"No Detection","No recent detection"
"1187","Utility2","H3",2025-03-27,23,"No Detection","No recent detection"
"1188","Utility2","H5",2025-03-27,23,"No Detection","No recent detection"
"1189","Utility2","PanRSV",2025-03-27,23,"Detection","Detection"
"1190","Utility2","sars-cov-2",2025-03-27,23,"Detection","Persistent detection"
"1191","Utility3","FLUAV",2025-03-27,23,"No Detection","Detection"
"1192","Utility3","FLUBV",2025-03-27,23,"No Detection","No recent detection"
"1193","Utility3","H1",2025-03-27,23,"No Detection","Detection"
"1194","Utility3","H3",2025-03-27,23,"No Detection","No recent detection"
"1195","Utility3","H5",2025-03-27,23,"No Detection","No recent detection"
"1196","Utility3","PanRSV",2025-03-27,23,"No Detection","Detection"
"1197","Utility3","sars-cov-2",2025-03-27,23,"No Detection","Detection"
"1198","Utility5","FLUAV",2025-03-27,23,"No Detection","No recent detection"
"1199","Utility5","FLUBV",2025-03-27,23,"Detection","Detection"
"1200","Utility5","H1",2025-03-27,23,"No Detection","No recent detection"
"1201","Utility5","H3",2025-03-27,23,"No Detection","No recent detection"
"1202","Utility5","H5",2025-03-27,23,"No Detection","No recent detection"
"1203","Utility5","PanRSV",2025-03-27,23,"Detection","Persistent detection"
"1204","Utility5","sars-cov-2",2025-03-27,23,"Detection","Persistent detection"
"1205","Utility4","FLUAV",2025-03-26,23,"No Detection","Detection"
"1206","Utility4","FLUBV",2025-03-26,23,"No Detection","No recent detection"
"1207","Utility4","H3",2025-03-26,23,"No Detection","No recent detection"
"1208","Utility4","H5",2025-03-26,23,"No Detection","No recent detection"
"1209","Utility4","PanRSV",2025-03-26,23,"No Detection","Detection"
"1210","Utility4","sars-cov-2",2025-03-26,23,"Detection","Persistent detection"
"1211","Utility1","FLUAV",2025-03-24,23,"Detection","Detection"
"1212","Utility1","FLUBV",2025-03-24,23,"Detection","Persistent detection"
"1213","Utility1","H1",2025-03-24,23,"No Detection","Detection"
"1214","Utility1","H3",2025-03-24,23,"No Detection","No recent detection"
"1215","Utility1","H5",2025-03-24,23,"No Detection","No recent detection"
"1216","Utility1","PanRSV",2025-03-24,23,"Detection","Persistent detection"
"1217","Utility1","sars-cov-2",2025-03-24,23,"Detection","Persistent detection"
"1218","Utility2","FLUAV",2025-03-24,23,"Detection","Detection"
"1219","Utility2","FLUBV",2025-03-24,23,"Detection","Detection"
"1220","Utility2","H1",2025-03-24,23,"No Detection","No recent detection"
"1221","Utility2","H3",2025-03-24,23,"No Detection","No recent detection"
"1222","Utility2","H5",2025-03-24,23,"No Detection","No recent detection"
"1223","Utility2","PanRSV",2025-03-24,23,"Detection","Detection"
"1224","Utility2","sars-cov-2",2025-03-24,23,"Detection","Persistent detection"
"1225","Utility3","FLUAV",2025-03-24,23,"No Detection","Detection"
"1226","Utility3","FLUBV",2025-03-24,23,"No Detection","No recent detection"
"1227","Utility3","H1",2025-03-24,23,"No Detection","Detection"
"1228","Utility3","H3",2025-03-24,23,"No Detection","No recent detection"
"1229","Utility3","H5",2025-03-24,23,"No Detection","No recent detection"
"1230","Utility3","PanRSV",2025-03-24,23,"No Detection","Detection"
"1231","Utility3","sars-cov-2",2025-03-24,23,"Detection","Detection"
"1232","Utility4","FLUAV",2025-03-24,23,"Detection","Detection"
"1233","Utility4","FLUBV",2025-03-24,23,"No Detection","No recent detection"
"1234","Utility4","H1",2025-03-24,23,"No Detection","No recent detection"
"1235","Utility4","H3",2025-03-24,23,"No Detection","No recent detection"
"1236","Utility4","H5",2025-03-24,23,"No Detection","No recent detection"
"1237","Utility4","PanRSV",2025-03-24,23,"Detection","Detection"
"1238","Utility4","sars-cov-2",2025-03-24,23,"Detection","Persistent detection"
"1239","Utility5","FLUAV",2025-03-24,23,"No Detection","No recent detection"
"1240","Utility5","FLUBV",2025-03-24,23,"Detection","Detection"
"1241","Utility5","H1",2025-03-24,23,"No Detection","No recent detection"
"1242","Utility5","H3",2025-03-24,23,"No Detection","No recent detection"
"1243","Utility5","H5",2025-03-24,23,"No Detection","No recent detection"
"1244","Utility5","PanRSV",2025-03-24,23,"Detection","Persistent detection"
"1245","Utility5","sars-cov-2",2025-03-24,23,"Detection","Persistent detection"
"1246","Utility1","FLUAV",2025-03-20,24,"Detection","Detection"
"1247","Utility1","FLUBV",2025-03-20,24,"No Detection","Persistent detection"
"1248","Utility1","H1",2025-03-20,24,"Detection","Detection"
"1249","Utility1","H3",2025-03-20,24,"No Detection","No recent detection"
"1250","Utility1","H5",2025-03-20,24,"No Detection","No recent detection"
"1251","Utility1","PanRSV",2025-03-20,24,"Detection","Persistent detection"
"1252","Utility1","sars-cov-2",2025-03-20,24,"Detection","Persistent detection"
"1253","Utility2","FLUAV",2025-03-20,24,"No Detection","Detection"
"1254","Utility2","FLUBV",2025-03-20,24,"No Detection","Detection"
"1255","Utility2","H1",2025-03-20,24,"No Detection","Detection"
"1256","Utility2","H3",2025-03-20,24,"No Detection","Detection"
"1257","Utility2","H5",2025-03-20,24,"No Detection","No recent detection"
"1258","Utility2","PanRSV",2025-03-20,24,"No Detection","Detection"
"1259","Utility2","sars-cov-2",2025-03-20,24,"Detection","Persistent detection"
"1260","Utility3","FLUAV",2025-03-20,24,"Detection","Persistent detection"
"1261","Utility3","FLUBV",2025-03-20,24,"No Detection","No recent detection"
"1262","Utility3","H1",2025-03-20,24,"No Detection","Detection"
"1263","Utility3","H3",2025-03-20,24,"No Detection","No recent detection"
"1264","Utility3","H5",2025-03-20,24,"No Detection","No recent detection"
"1265","Utility3","PanRSV",2025-03-20,24,"Detection","Detection"
"1266","Utility3","sars-cov-2",2025-03-20,24,"Detection","Persistent detection"
"1267","Utility5","FLUAV",2025-03-20,24,"No Detection","Detection"
"1268","Utility5","FLUBV",2025-03-20,24,"No Detection","No recent detection"
"1269","Utility5","H1",2025-03-20,24,"No Detection","Detection"
"1270","Utility5","H3",2025-03-20,24,"No Detection","Detection"
"1271","Utility5","H5",2025-03-20,24,"No Detection","No recent detection"
"1272","Utility5","PanRSV",2025-03-20,24,"Detection","Persistent detection"
"1273","Utility5","sars-cov-2",2025-03-20,24,"Detection","Detection"
"1274","Utility4","FLUAV",2025-03-19,24,"Detection","Detection"
"1275","Utility4","FLUBV",2025-03-19,24,"No Detection","No recent detection"
"1276","Utility4","H1",2025-03-19,24,"No Detection","No recent detection"
"1277","Utility4","H3",2025-03-19,24,"No Detection","Detection"
"1278","Utility4","H5",2025-03-19,24,"No Detection","No recent detection"
"1279","Utility4","PanRSV",2025-03-19,24,"Detection","Persistent detection"
"1280","Utility4","sars-cov-2",2025-03-19,24,"Detection","Persistent detection"
"1281","Utility1","FLUAV",2025-03-17,24,"No Detection","Detection"
"1282","Utility1","FLUBV",2025-03-17,24,"Detection","Persistent detection"
"1283","Utility1","H1",2025-03-17,24,"No Detection","Detection"
"1284","Utility1","H3",2025-03-17,24,"No Detection","No recent detection"
