"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1033","Utility1","FLUBV",2025-02-24,17,"Detection","Persistent detection"
"1034","Utility1","H1",2025-02-24,17,"No Detection","Persistent detection"
"1035","Utility1","H3",2025-02-24,17,"No Detection","Detection"
"1036","Utility1","H5",2025-02-24,17,"No Detection","No recent detection"
"1037","Utility1","PanRSV",2025-02-24,17,"Detection","Persistent detection"
"1038","Utility1","sars-cov-2",2025-02-24,17,"Detection","Persistent detection"
"1039","Utility2","FLUAV",2025-02-24,17,"Detection","Persistent detection"
"1040","Utility2","FLUBV",2025-02-24,17,"Detection","Persistent detection"
"1041","Utility2","H1",2025-02-24,17,"Detection","Persistent detection"
"1042","Utility2","H3",2025-02-24,17,"No Detection","Detection"
"1043","Utility2","H5",2025-02-24,17,"No Detection","No recent detection"
"1044","Utility2","PanRSV",2025-02-24,17,"Detection","Persistent detection"
"1045","Utility2","sars-cov-2",2025-02-24,17,"Detection","Persistent detection"
"1046","Utility3","FLUAV",2025-02-24,17,"Detection","Persistent detection"
"1047","Utility3","FLUBV",2025-02-24,17,"Detection","Detection"
"1048","Utility3","H1",2025-02-24,17,"Detection","Persistent detection"
"1049","Utility3","H3",2025-02-24,17,"No Detection","No recent detection"
"1050","Utility3","H5",2025-02-24,17,"No Detection","No recent detection"
"1051","Utility3","PanRSV",2025-02-24,17,"Detection","Persistent detection"
"1052","Utility3","sars-cov-2",2025-02-24,17,"Detection","Persistent detection"
"1053","Utility4","FLUAV",2025-02-24,17,"Detection","Persistent detection"
"1054","Utility4","FLUBV",2025-02-24,17,"No Detection","No recent detection"
"1055","Utility4","H1",2025-02-24,17,"No Detection","Detection"
"1056","Utility4","H3",2025-02-24,17,"Detection","Persistent detection"
"1057","Utility4","H5",2025-02-24,17,"No Detection","No recent detection"
"1058","Utility4","PanRSV",2025-02-24,17,"Detection","Persistent detection"
"1059","Utility4","sars-cov-2",2025-02-24,17,"Detection","Persistent detection"
"1060","Utility5","FLUAV",2025-02-24,17,"No Detection","Persistent detection"
"1061","Utility5","FLUBV",2025-02-24,17,"No Detection","Detection"
"1062","Utility5","PanRSV",2025-02-24,17,"Detection","Persistent detection"
"1063","Utility5","sars-cov-2",2025-02-24,17,"No Detection","Persistent detection"
"1064","Utility1","FLUAV",2025-02-20,18,"Detection","Persistent detection"
"1065","Utility1","FLUBV",2025-02-20,18,"Detection","Persistent detection"
"1066","Utility1","H1",2025-02-20,18,"Detection","Persistent detection"
"1067","Utility1","H3",2025-02-20,18,"No Detection","Detection"
"1068","Utility1","H5",2025-02-20,18,"No Detection","No recent detection"
"1069","Utility1","PanRSV",2025-02-20,18,"Detection","Persistent detection"
"1070","Utility1","sars-cov-2",2025-02-20,18,"Detection","Persistent detection"
"1071","Utility2","FLUAV",2025-02-20,18,"Detection","Persistent detection"
"1072","Utility2","FLUBV",2025-02-20,18,"Detection","Detection"
"1073","Utility2","H1",2025-02-20,18,"Detection","Persistent detection"
"1074","Utility2","H3",2025-02-20,18,"Detection","Detection"
"1075","Utility2","H5",2025-02-20,18,"No Detection","No recent detection"
"1076","Utility2","PanRSV",2025-02-20,18,"Detection","Persistent detection"
"1077","Utility2","sars-cov-2",2025-02-20,18,"Detection","Persistent detection"
"1078","Utility3","FLUAV",2025-02-20,18,"No Detection","Persistent detection"
"1079","Utility3","FLUBV",2025-02-20,18,"No Detection","Detection"
"1080","Utility3","H1",2025-02-20,18,"No Detection","Persistent detection"
"1081","Utility3","H3",2025-02-20,18,"No Detection","Detection"
"1082","Utility3","H5",2025-02-20,18,"No Detection","No recent detection"
"1083","Utility3","PanRSV",2025-02-20,18,"No Detection","Persistent detection"
"1084","Utility3","sars-cov-2",2025-02-20,18,"No Detection","Persistent detection"
"1085","Utility5","FLUAV",2025-02-20,18,"Detection","Persistent detection"
"1086","Utility5","FLUBV",2025-02-20,18,"No Detection","No recent detection"
"1087","Utility5","H1",2025-02-20,18,"Detection","Persistent detection"
"1088","Utility5","H3",2025-02-20,18,"Detection","Persistent detection"
"1089","Utility5","H5",2025-02-20,18,"No Detection","No recent detection"
"1090","Utility5","PanRSV",2025-02-20,18,"Detection","Persistent detection"
"1091","Utility5","sars-cov-2",2025-02-20,18,"Detection","Persistent detection"
"1092","Utility4","FLUAV",2025-02-19,18,"Detection","Persistent detection"
"1093","Utility4","FLUBV",2025-02-19,18,"No Detection","No recent detection"
"1094","Utility4","H1",2025-02-19,18,"Detection","Persistent detection"
"1095","Utility4","H3",2025-02-19,18,"Detection","Persistent detection"
"1096","Utility4","H5",2025-02-19,18,"No Detection","No recent detection"
"1097","Utility4","PanRSV",2025-02-19,18,"Detection","Persistent detection"
"1098","Utility4","sars-cov-2",2025-02-19,18,"Detection","Persistent detection"
"1099","Utility1","FLUAV",2025-02-18,18,"Detection","Persistent detection"
"1100","Utility1","FLUBV",2025-02-18,18,"Detection","Persistent detection"
"1101","Utility1","H1",2025-02-18,18,"Detection","Persistent detection"
"1102","Utility1","H3",2025-02-18,18,"Detection","Detection"
"1103","Utility1","H5",2025-02-18,18,"No Detection","No recent detection"
"1104","Utility1","PanRSV",2025-02-18,18,"Detection","Persistent detection"
"1105","Utility1","sars-cov-2",2025-02-18,18,"Detection","Persistent detection"
"1106","Utility2","FLUAV",2025-02-18,18,"Detection","Persistent detection"
"1107","Utility2","FLUBV",2025-02-18,18,"Detection","Detection"
"1108","Utility2","H1",2025-02-18,18,"Detection","Persistent detection"
"1109","Utility2","H3",2025-02-18,18,"No Detection","Detection"
"1110","Utility2","H5",2025-02-18,18,"No Detection","No recent detection"
"1111","Utility2","PanRSV",2025-02-18,18,"Detection","Persistent detection"
"1112","Utility2","sars-cov-2",2025-02-18,18,"Detection","Persistent detection"
"1113","Utility3","FLUAV",2025-02-18,18,"Detection","Persistent detection"
"1114","Utility3","FLUBV",2025-02-18,18,"No Detection","Detection"
"1115","Utility3","H1",2025-02-18,18,"Detection","Persistent detection"
"1116","Utility3","H3",2025-02-18,18,"No Detection","Detection"
"1117","Utility3","H5",2025-02-18,18,"No Detection","No recent detection"
"1118","Utility3","PanRSV",2025-02-18,18,"Detection","Persistent detection"
"1119","Utility3","sars-cov-2",2025-02-18,18,"Detection","Persistent detection"
"1120","Utility4","FLUAV",2025-02-18,18,"Detection","Persistent detection"
"1121","Utility4","FLUBV",2025-02-18,18,"No Detection","No recent detection"
"1122","Utility4","H1",2025-02-18,18,"Detection","Persistent detection"
"1123","Utility4","H3",2025-02-18,18,"Detection","Persistent detection"
"1124","Utility4","H5",2025-02-18,18,"No Detection","No recent detection"
"1125","Utility4","PanRSV",2025-02-18,18,"Detection","Persistent detection"
"1126","Utility4","sars-cov-2",2025-02-18,18,"Detection","Persistent detection"
"1127","Utility5","FLUAV",2025-02-18,18,"Detection","Persistent detection"
"1128","Utility5","FLUBV",2025-02-18,18,"No Detection","No recent detection"
"1129","Utility5","H1",2025-02-18,18,"Detection","Persistent detection"
"1130","Utility5","H3",2025-02-18,18,"Detection","Persistent detection"
"1131","Utility5","H5",2025-02-18,18,"No Detection","No recent detection"
"1132","Utility5","PanRSV",2025-02-18,18,"Detection","Persistent detection"
"1133","Utility5","sars-cov-2",2025-02-18,18,"Detection","Persistent detection"
"1134","Utility1","FLUAV",2025-02-13,19,"Detection","Persistent detection"
"1135","Utility1","FLUBV",2025-02-13,19,"Detection","Persistent detection"
"1136","Utility1","H1",2025-02-13,19,"Detection","Persistent detection"
"1137","Utility1","H3",2025-02-13,19,"Detection","Persistent detection"
"1138","Utility1","H5",2025-02-13,19,"No Detection","No recent detection"
"1139","Utility1","PanRSV",2025-02-13,19,"Detection","Detection"
"1140","Utility1","sars-cov-2",2025-02-13,19,"Detection","Persistent detection"
"1141","Utility2","FLUAV",2025-02-13,19,"Detection","Persistent detection"
"1142","Utility2","FLUBV",2025-02-13,19,"Detection","Detection"
"1143","Utility2","H1",2025-02-13,19,"Detection","Persistent detection"
"1144","Utility2","H3",2025-02-13,19,"Detection","Persistent detection"
"1145","Utility2","H5",2025-02-13,19,"No Detection","No recent detection"
"1146","Utility2","PanRSV",2025-02-13,19,"Detection","Persistent detection"
"1147","Utility2","sars-cov-2",2025-02-13,19,"Detection","Persistent detection"
"1148","Utility3","FLUAV",2025-02-13,19,"Detection","Persistent detection"
"1149","Utility3","FLUBV",2025-02-13,19,"No Detection","Detection"
"1150","Utility3","H1",2025-02-13,19,"Detection","Persistent detection"
"1151","Utility3","H3",2025-02-13,19,"Detection","Persistent detection"
"1152","Utility3","H5",2025-02-13,19,"No Detection","No recent detection"
"1153","Utility3","PanRSV",2025-02-13,19,"Detection","Persistent detection"
"1154","Utility3","sars-cov-2",2025-02-13,19,"Detection","Persistent detection"
"1155","Utility5","FLUAV",2025-02-13,19,"Detection","Persistent detection"
"1156","Utility5","FLUBV",2025-02-13,19,"No Detection","Detection"
"1157","Utility5","H1",2025-02-13,19,"Detection","Persistent detection"
"1158","Utility5","H3",2025-02-13,19,"Detection","Persistent detection"
"1159","Utility5","H5",2025-02-13,19,"No Detection","No recent detection"
"1160","Utility5","sars-cov-2",2025-02-13,19,"Detection","Persistent detection"
"1161","Utility4","FLUAV",2025-02-12,19,"Detection","Persistent detection"
"1162","Utility4","FLUBV",2025-02-12,19,"No Detection","No recent detection"
"1163","Utility4","H1",2025-02-12,19,"Detection","Persistent detection"
"1164","Utility4","H3",2025-02-12,19,"Detection","Persistent detection"
"1165","Utility4","H5",2025-02-12,19,"No Detection","No recent detection"
"1166","Utility4","PanRSV",2025-02-12,19,"Detection","Persistent detection"
"1167","Utility4","sars-cov-2",2025-02-12,19,"Detection","Persistent detection"
"1168","Utility1","FLUAV",2025-02-10,19,"Detection","Persistent detection"
"1169","Utility1","FLUBV",2025-02-10,19,"Detection","Persistent detection"
"1170","Utility1","H1",2025-02-10,19,"Detection","Persistent detection"
"1171","Utility1","H3",2025-02-10,19,"Detection","Persistent detection"
"1172","Utility1","H5",2025-02-10,19,"No Detection","No recent detection"
"1173","Utility1","PanRSV",2025-02-10,19,"Detection","Detection"
"1174","Utility1","sars-cov-2",2025-02-10,19,"Detection","Persistent detection"
"1175","Utility2","FLUAV",2025-02-10,19,"Detection","Persistent detection"
"1176","Utility2","FLUBV",2025-02-10,19,"Detection","Detection"
"1177","Utility2","H1",2025-02-10,19,"Detection","Persistent detection"
"1178","Utility2","H3",2025-02-10,19,"Detection","Persistent detection"
"1179","Utility2","H5",2025-02-10,19,"No Detection","No recent detection"
"1180","Utility2","PanRSV",2025-02-10,19,"Detection","Persistent detection"
"1181","Utility2","sars-cov-2",2025-02-10,19,"Detection","Persistent detection"
"1182","Utility3","FLUAV",2025-02-10,19,"Detection","Persistent detection"
"1183","Utility3","FLUBV",2025-02-10,19,"Detection","Detection"
"1184","Utility3","H1",2025-02-10,19,"Detection","Persistent detection"
"1185","Utility3","H3",2025-02-10,19,"Detection","Persistent detection"
"1186","Utility3","H5",2025-02-10,19,"No Detection","No recent detection"
"1187","Utility3","PanRSV",2025-02-10,19,"Detection","Persistent detection"
"1188","Utility3","sars-cov-2",2025-02-10,19,"Detection","Persistent detection"
"1189","Utility4","FLUAV",2025-02-10,19,"Detection","Persistent detection"
"1190","Utility4","FLUBV",2025-02-10,19,"No Detection","No recent detection"
"1191","Utility4","H1",2025-02-10,19,"No Detection","Persistent detection"
"1192","Utility4","H3",2025-02-10,19,"Detection","Persistent detection"
"1193","Utility4","H5",2025-02-10,19,"No Detection","No recent detection"
"1194","Utility4","PanRSV",2025-02-10,19,"Detection","Persistent detection"
"1195","Utility4","sars-cov-2",2025-02-10,19,"Detection","Persistent detection"
"1196","Utility5","FLUAV",2025-02-10,19,"Detection","Persistent detection"
"1197","Utility5","FLUBV",2025-02-10,19,"No Detection","Detection"
"1198","Utility5","H1",2025-02-10,19,"Detection","Persistent detection"
"1199","Utility5","H3",2025-02-10,19,"Detection","Persistent detection"
"1200","Utility5","H5",2025-02-10,19,"No Detection","No recent detection"
"1201","Utility5","PanRSV",2025-02-10,19,"Detection","Persistent detection"
"1202","Utility5","sars-cov-2",2025-02-10,19,"Detection","Persistent detection"
"1203","Utility1","FLUAV",2025-02-06,20,"Detection","Persistent detection"
"1204","Utility1","FLUBV",2025-02-06,20,"Detection","Persistent detection"
"1205","Utility1","H1",2025-02-06,20,"Detection","Persistent detection"
"1206","Utility1","H3",2025-02-06,20,"No Detection","Detection"
"1207","Utility1","H5",2025-02-06,20,"No Detection","No recent detection"
"1208","Utility1","PanRSV",2025-02-06,20,"No Detection","Detection"
"1209","Utility1","sars-cov-2",2025-02-06,20,"Detection","Persistent detection"
"1210","Utility2","FLUAV",2025-02-06,20,"Detection","Persistent detection"
"1211","Utility2","FLUBV",2025-02-06,20,"No Detection","Detection"
"1212","Utility2","H1",2025-02-06,20,"Detection","Persistent detection"
"1213","Utility2","H3",2025-02-06,20,"No Detection","Persistent detection"
"1214","Utility2","H5",2025-02-06,20,"No Detection","No recent detection"
"1215","Utility2","PanRSV",2025-02-06,20,"Detection","Persistent detection"
"1216","Utility2","sars-cov-2",2025-02-06,20,"Detection","Persistent detection"
"1217","Utility3","FLUAV",2025-02-06,20,"Detection","Persistent detection"
"1218","Utility3","FLUBV",2025-02-06,20,"No Detection","No recent detection"
"1219","Utility3","H1",2025-02-06,20,"Detection","Persistent detection"
"1220","Utility3","H3",2025-02-06,20,"Detection","Persistent detection"
"1221","Utility3","H5",2025-02-06,20,"No Detection","No recent detection"
"1222","Utility3","PanRSV",2025-02-06,20,"Detection","Persistent detection"
"1223","Utility3","sars-cov-2",2025-02-06,20,"Detection","Persistent detection"
"1224","Utility5","FLUAV",2025-02-06,20,"Detection","Persistent detection"
"1225","Utility5","FLUBV",2025-02-06,20,"Detection","Detection"
"1226","Utility5","H1",2025-02-06,20,"Detection","Persistent detection"
"1227","Utility5","H3",2025-02-06,20,"Detection","Persistent detection"
"1228","Utility5","H5",2025-02-06,20,"No Detection","No recent detection"
"1229","Utility5","PanRSV",2025-02-06,20,"Detection","Persistent detection"
"1230","Utility5","sars-cov-2",2025-02-06,20,"Detection","Persistent detection"
"1231","Utility4","FLUAV",2025-02-05,20,"Detection","Persistent detection"
"1232","Utility4","FLUBV",2025-02-05,20,"No Detection","No recent detection"
"1233","Utility4","H1",2025-02-05,20,"Detection","Persistent detection"
"1234","Utility4","H3",2025-02-05,20,"Detection","Persistent detection"
"1235","Utility4","H5",2025-02-05,20,"No Detection","No recent detection"
"1236","Utility4","PanRSV",2025-02-05,20,"Detection","Persistent detection"
"1237","Utility4","sars-cov-2",2025-02-05,20,"Detection","Persistent detection"
"1238","Utility2","FLUAV",2025-02-03,20,"Detection","Persistent detection"
"1239","Utility2","FLUBV",2025-02-03,20,"Detection","Detection"
"1240","Utility2","H1",2025-02-03,20,"Detection","Persistent detection"
"1241","Utility2","H3",2025-02-03,20,"Detection","Persistent detection"
"1242","Utility2","H5",2025-02-03,20,"No Detection","No recent detection"
"1243","Utility2","PanRSV",2025-02-03,20,"Detection","Persistent detection"
"1244","Utility2","sars-cov-2",2025-02-03,20,"Detection","Persistent detection"
"1245","Utility3","FLUAV",2025-02-03,20,"Detection","Persistent detection"
"1246","Utility3","FLUBV",2025-02-03,20,"No Detection","No recent detection"
"1247","Utility3","H1",2025-02-03,20,"Detection","Persistent detection"
"1248","Utility3","H3",2025-02-03,20,"Detection","Persistent detection"
